price,type,sqfeet,beds,baths,smoking_allowed,wheelchair_access,electric_vehicle_charge,comes_furnished,laundry_options,parking_options,state,pets_allowed
760,3,728,1,1,1,1,0,0,0,0,23,1
915,3,1040,2,1,1,1,0,0,0,0,23,1
1190,3,967,2,2,1,0,0,0,4,1,22,1
695,3,725,1,1,1,0,0,0,0,4,12,1
695,3,700,1,1,1,0,0,0,1,4,16,1
600,3,680,1,1,1,0,0,0,3,4,24,1
650,3,920,2,2,0,0,0,0,3,4,16,1
995,3,1700,3,2,0,0,0,0,4,4,20,0
1639,3,785,1,1,0,0,0,0,4,0,27,1
695,1,1000,3,1,0,0,0,0,4,5,12,0
1490,2,1204,3,2,0,0,0,0,4,1,37,1
1490,2,1204,3,2,0,0,0,0,4,1,37,1
825,3,950,2,1,1,0,0,0,0,4,23,1
3200,1,2800,4,4,1,0,0,1,4,0,31,1
875,3,852,2,1,1,0,0,0,3,4,18,1
1100,3,1000,2,1,1,0,0,0,0,4,22,1
250,3,1191,4,2,1,0,0,0,1,4,25,1
820,3,700,1,1,1,0,0,0,0,4,22,1
1395,3,720,1,1,0,0,0,0,4,4,20,0
945,3,960,2,2,1,0,0,0,3,4,18,1
850,3,1130,2,1,0,0,0,0,3,0,26,0
1100,1,1600,3,1,0,0,0,1,4,2,19,0
479,3,1150,2,2,1,0,0,0,1,4,25,1
650,3,937,2,2,0,0,0,0,1,1,16,1
1030,2,728,1,1,0,0,0,0,4,1,37,1
1300,2,1029,2,2,0,0,0,0,4,1,37,1
1009,0,1238,3,2,1,1,0,0,4,4,14,1
1100,3,1000,2,1,1,0,0,0,0,4,22,1
658,3,700,1,1,0,1,0,0,0,4,22,1
1345,3,1280,3,2,0,0,0,0,4,4,23,1
1100,3,1000,2,1,1,0,0,0,0,4,22,1
775,3,870,2,1,1,0,0,0,1,4,23,1
695,3,700,1,1,0,0,0,0,4,4,27,1
800,1,1600,3,1,0,0,0,1,4,4,15,1
899,0,972,2,2,1,0,0,0,3,4,10,1
850,2,1250,3,1,0,0,0,0,3,4,34,0
1515,3,1285,3,2,0,0,0,0,4,0,23,1
1495,1,1660,3,2,1,0,0,0,0,0,27,0
1470,2,817,1,1,0,0,0,0,4,4,31,1
619,3,925,2,1,1,0,0,0,1,4,25,1
1025,3,750,1,1,1,1,0,0,4,4,22,1
1475,1,1200,3,2,0,0,0,0,4,4,26,0
975,3,960,2,1,1,0,0,0,4,4,12,1
710,0,897,1,1,0,0,0,0,4,4,10,1
1650,1,1076,2,2,0,0,0,0,4,0,24,1
780,2,800,2,1,1,0,0,0,0,4,35,1
813,3,875,2,1,0,1,0,0,0,4,22,1
885,3,981,2,2,1,0,0,0,3,4,18,1
1660,3,838,1,1,1,1,0,0,4,2,20,1
753,0,682,1,1,1,0,0,0,4,4,15,1
964,3,1014,2,2,1,0,0,0,4,3,27,1
969,3,1014,2,2,1,0,0,0,4,3,27,1
969,3,896,2,2,1,0,0,0,4,3,27,1
639,3,980,2,1,1,0,0,0,0,1,22,1
658,3,700,1,1,0,1,0,0,0,4,22,1
1079,3,950,2,1,1,0,0,0,0,1,22,1
600,3,729,1,1,1,0,0,0,1,4,18,1
974,3,1014,2,2,1,0,0,0,4,3,27,1
1249,2,617,1,1,1,0,0,0,4,4,30,1
615,3,756,1,1,1,0,0,0,1,4,18,1
3500,1,2400,7,4,1,0,0,0,4,4,10,1
979,3,906,2,2,1,0,0,0,4,3,27,1
1500,2,715,1,1,0,1,0,0,4,5,31,1
979,3,906,2,2,1,0,0,0,4,3,27,1
1,2,708,1,1,1,0,0,0,3,1,32,1
989,3,906,2,2,1,0,0,0,4,3,27,1
980,1,1181,2,2,1,0,0,0,3,4,27,1
825,3,1026,2,1,1,0,0,0,1,4,18,0
2000,1,1200,4,2,0,0,0,0,4,4,10,1
900,3,1000,2,2,0,0,0,0,3,1,18,1
720,3,750,1,1,1,0,0,0,0,4,16,1
710,2,1160,2,2,1,0,0,0,3,4,36,1
715,3,756,1,1,1,0,0,0,1,4,18,1
375,1,1900,1,1,1,0,0,0,4,4,34,0
345,1,2000,1,1,1,0,0,0,4,4,34,0
2985,2,1195,2,2,0,1,0,0,4,4,34,1
699,3,999,2,1,1,0,0,0,1,4,18,1
800,3,735,2,1,1,0,0,0,1,4,16,1
735,3,825,2,1,1,0,0,0,0,4,16,1
899,0,972,2,2,1,0,0,0,3,4,10,1
850,3,763,1,1,0,0,0,0,3,4,18,1
825,3,850,2,2,1,0,0,0,0,4,16,1
409,3,1189,4,2,0,1,0,1,4,4,18,1
1095,2,1100,2,2,1,0,0,0,4,1,37,0
3500,1,2400,4,3,1,0,0,0,0,0,19,0
1645,2,674,2,1,0,1,0,1,4,5,31,1
450,0,300,1,1,1,0,0,1,0,4,10,0
1470,2,503,1,1,0,1,0,0,4,4,31,1
1716,2,780,1,1,0,1,0,0,4,0,31,1
1645,2,674,2,1,0,1,0,1,4,5,31,1
1524,0,1327,2,2,0,1,0,0,3,0,15,1
750,1,1025,2,2,1,0,0,0,1,4,27,1
175,0,300,1,1,1,0,0,1,0,4,10,0
1775,2,1048,2,2,0,0,0,0,4,4,31,1
884,3,1140,2,1,1,0,0,0,4,1,22,1
1875,1,2180,4,3,1,0,0,0,1,1,20,1
1716,2,780,1,1,0,1,0,0,4,0,31,1
951,2,1138,2,2,1,0,0,0,4,2,28,1
665,3,932,2,1,1,0,0,0,1,4,16,1
665,3,932,2,1,1,0,0,0,1,4,16,1
615,3,641,1,1,1,0,0,0,1,4,25,0
1645,2,674,2,1,0,1,0,1,4,5,31,1
605,3,572,1,1,1,0,0,0,1,4,25,0
665,3,932,2,1,1,0,0,0,1,4,16,1
750,1,1025,2,2,1,0,0,0,1,4,27,1
665,3,932,2,1,1,0,0,0,1,4,16,1
769,3,725,1,1,0,0,0,0,0,1,22,1
560,2,700,1,1,1,1,0,0,1,4,36,1
2999,3,1425,2,2,0,1,0,0,4,2,19,1
665,3,932,2,1,1,0,0,0,1,4,16,1
1475,2,817,1,1,0,0,0,0,4,4,31,1
1000,0,1200,2,2,0,0,0,0,4,1,13,0
1109,3,1277,2,2,1,0,0,0,4,5,27,1
695,1,884,2,1,1,0,0,0,4,4,15,1
945,3,933,2,1,0,0,0,0,4,1,22,1
2310,2,1300,2,2,0,1,0,0,4,1,31,0
1085,3,950,3,1,1,0,0,0,0,4,16,1
768,3,736,1,1,1,0,0,0,1,4,12,1
695,1,884,2,1,1,0,0,0,4,4,15,1
1850,3,1250,2,2,0,0,1,0,4,4,19,1
750,1,750,1,1,0,0,0,0,0,4,23,0
779,3,900,2,1,1,0,0,0,1,4,17,1
980,0,988,2,2,1,0,0,0,3,4,10,1
1688,3,1050,2,2,0,0,0,0,4,1,22,1
939,3,1087,2,2,1,0,0,0,3,4,27,1
400,2,620,2,1,1,0,0,0,4,4,32,0
665,3,932,2,1,1,0,0,0,1,4,16,1
800,3,1100,3,2,1,0,0,0,3,4,24,1
560,2,750,2,1,1,0,0,0,0,4,28,1
975,2,1146,3,3,0,1,0,1,4,4,34,0
1025,2,880,2,1,0,0,0,0,1,4,37,1
800,2,1247,3,2,1,0,0,0,0,4,28,1
590,3,1160,3,3,1,0,0,0,4,4,18,1
855,3,937,2,1,1,0,0,0,0,1,22,1
975,2,852,1,1,0,0,0,0,4,1,37,1
1196,2,943,2,1,1,0,0,0,4,1,37,1
619,3,925,2,1,1,0,0,0,1,4,25,1
1252,3,950,2,1,0,0,0,0,4,1,22,1
575,0,700,1,1,1,0,0,0,0,4,14,1
1160,3,1041,1,1,1,0,0,0,4,0,23,1
665,3,932,2,1,1,0,0,0,1,4,16,1
1421,3,1050,2,1,0,0,0,0,4,1,22,1
950,2,756,2,2,0,0,0,1,4,4,37,0
650,3,685,1,1,1,0,0,0,1,4,27,1
1040,3,1000,3,1,1,0,0,0,3,4,27,1
871,3,900,2,1,0,1,0,0,0,5,29,1
800,2,1040,3,3,0,0,0,1,4,4,37,0
745,2,890,2,2,1,0,0,0,3,4,36,1
600,1,1000,2,1,0,0,0,0,4,4,24,0
645,2,640,1,1,1,0,0,0,3,4,36,1
1316,3,700,1,1,0,0,0,0,4,1,22,1
665,3,932,2,1,1,0,0,0,1,4,16,1
1350,3,1600,2,2,0,0,0,0,0,4,22,0
1320,2,1029,2,2,0,0,0,0,4,4,37,1
1610,1,1399,3,2,0,0,0,0,3,0,37,1
871,3,900,2,1,0,1,0,0,0,5,29,1
970,2,1070,3,2,1,0,0,0,0,4,35,1
1516,3,1019,2,1,1,0,0,0,4,4,20,1
665,3,932,2,1,1,0,0,0,1,4,16,1
871,3,900,2,1,1,1,0,0,1,5,29,1
700,3,600,2,1,0,0,0,0,4,2,23,1
820,3,700,1,1,0,0,0,0,4,4,27,1
745,3,700,1,1,1,0,0,0,0,4,23,1
665,3,932,2,1,1,0,0,0,1,4,16,1
2100,1,1200,3,3,1,0,0,0,4,0,37,0
955,3,927,1,1,1,0,0,0,2,4,27,1
1020,3,1152,2,2,1,0,0,0,2,4,27,1
1400,1,1100,1,1,0,0,0,1,4,4,20,1
665,3,932,2,1,1,0,0,0,1,4,16,1
1135,3,1055,2,2,1,0,0,0,4,4,22,1
999,1,1456,3,2,1,0,0,0,4,4,22,1
1215,3,1390,3,2,1,0,0,0,2,4,27,1
665,3,932,2,1,1,0,0,0,1,4,16,1
1516,3,1049,2,2,1,0,0,0,4,4,20,1
675,0,890,2,1,1,0,0,0,1,4,15,1
995,1,1460,3,1,0,0,0,0,3,1,32,1
1336,3,1000,2,1,0,0,0,0,4,1,22,1
975,2,600,1,1,0,0,0,0,4,4,31,0
999,0,1238,3,2,1,1,0,0,4,4,14,1
665,3,932,2,1,1,0,0,0,1,4,16,1
800,3,948,1,1,0,1,0,0,3,5,25,1
450,3,700,1,1,0,0,0,0,3,4,24,0
934,3,636,1,1,1,0,0,0,4,3,27,1
1748,3,1075,2,2,0,0,0,0,4,1,22,1
850,0,1120,3,1,1,0,0,0,1,4,15,1
788,2,800,1,1,0,0,0,0,0,4,34,0
1950,1,1590,2,2,0,1,0,0,4,0,24,1
1169,3,934,2,2,1,0,0,0,4,3,27,1
1266,3,1000,2,1,0,0,0,0,4,1,22,1
815,3,1167,3,2,1,0,0,0,3,4,25,0
755,3,1024,2,2,1,0,0,0,1,4,25,0
450,3,700,1,1,0,0,0,0,3,4,24,0
745,3,1000,2,2,1,0,0,0,1,4,25,0
1299,0,1149,2,2,1,0,0,0,4,4,10,1
1100,0,874,1,1,1,0,0,0,4,4,10,1
715,3,960,2,1,1,0,0,0,1,4,25,0
1280,0,1149,2,2,1,0,0,0,4,4,10,1
615,3,641,1,1,1,0,0,0,1,4,25,0
799,1,960,2,1,1,0,0,0,1,4,18,1
1449,2,861,2,2,0,0,0,0,4,4,30,1
1249,2,617,1,1,0,0,0,0,4,4,30,1
740,3,718,1,1,1,1,0,0,3,4,25,1
1475,3,1650,4,2,0,0,0,0,3,2,26,0
525,2,750,2,1,1,0,0,0,0,4,28,1
935,3,720,1,1,1,0,0,0,0,4,22,1
999,3,859,1,1,1,0,0,0,4,5,27,1
875,3,852,2,1,1,0,0,0,3,4,18,1
945,3,960,2,2,1,0,0,0,3,4,18,1
499,0,1958,5,5,0,0,0,1,4,4,15,1
1000,2,875,1,1,0,0,0,0,3,4,37,1
684,0,810,2,1,1,0,0,0,1,4,14,1
770,3,505,1,1,1,0,0,0,4,0,23,1
795,1,1200,3,1,1,0,0,0,3,4,16,1
1911,2,1294,2,2,0,0,0,1,4,0,34,1
1150,2,955,2,2,0,0,0,0,4,4,37,1
1000,1,1218,2,1,0,0,0,0,4,4,35,1
875,3,852,2,1,1,0,0,0,3,4,18,1
2276,3,1100,2,2,0,0,0,0,4,4,19,0
1,2,876,2,1,1,0,0,0,3,1,32,1
1385,3,1356,3,2,1,0,0,0,4,4,27,1
1900,0,1000,2,1,0,0,0,0,0,2,15,1
1250,2,850,2,1,0,0,0,0,4,4,30,1
1425,2,984,2,1,1,0,0,0,4,4,30,1
849,1,1100,3,2,1,0,0,0,3,4,35,1
679,3,660,1,1,1,0,0,0,1,4,17,1
968,3,802,1,1,0,0,0,0,4,4,29,1
725,2,756,2,1,1,0,0,0,0,4,35,1
1650,1,1076,2,2,0,0,0,0,4,0,24,1
1119,2,723,1,1,1,0,0,0,4,1,37,1
999,1,1216,3,2,1,0,0,0,3,4,15,1
744,3,786,1,1,0,0,0,0,0,4,29,1
1595,3,1200,2,2,0,0,1,0,4,4,27,1
899,3,863,2,2,1,0,0,0,4,3,27,1
1247,3,872,1,1,0,0,1,0,4,4,27,1
1845,2,939,2,2,1,0,0,0,4,4,34,1
840,3,1265,3,2,0,0,0,0,3,4,16,0
951,2,1138,2,2,1,0,0,0,4,2,28,1
665,0,900,2,1,1,0,0,0,0,4,14,1
1320,1,1160,2,1,1,0,0,0,4,0,34,1
479,3,1150,2,2,1,0,0,0,1,4,25,1
799,3,1050,2,2,0,0,0,0,4,4,27,1
795,1,1200,3,1,1,0,0,0,3,4,16,1
903,3,1160,2,2,0,0,0,0,3,1,27,1
650,3,920,2,2,0,0,0,0,3,4,16,1
1570,1,1000,2,1,1,0,0,0,4,4,20,1
1040,1,1600,2,1,0,0,0,0,4,4,34,0
1785,3,1377,2,2,0,0,1,0,4,4,27,1
795,1,1200,3,1,1,0,0,0,3,4,16,1
750,2,1266,4,4,0,0,0,1,4,4,37,0
1117,3,1420,3,2,0,0,0,0,3,1,27,1
1185,0,830,1,1,1,0,0,0,4,0,10,1
619,3,925,2,1,1,0,0,0,1,4,25,1
650,3,937,2,2,0,0,0,0,1,1,16,1
409,3,1189,4,2,0,1,0,1,4,4,18,1
1250,1,1400,2,2,1,0,0,0,0,4,23,0
1250,2,1061,2,2,0,0,0,0,4,1,37,1
710,3,690,1,1,1,0,0,0,0,4,29,1
797,2,730,2,1,1,0,0,0,0,4,34,1
745,3,650,1,1,1,0,0,0,3,4,18,1
925,2,975,2,1,1,0,0,0,0,4,34,0
790,3,989,2,1,1,0,0,0,1,5,25,1
765,3,795,1,1,0,0,0,0,3,1,27,1
1025,3,724,1,1,0,0,0,0,3,4,27,1
760,3,980,2,1,1,0,0,0,1,4,25,1
945,3,960,2,2,1,0,0,0,3,4,18,1
115000,1,2800,5,2,1,0,0,0,3,4,34,0
560,2,700,1,1,1,1,0,0,1,4,36,1
779,3,900,2,1,1,0,0,0,1,4,17,1
660,1,1088,2,1,1,0,0,0,1,4,25,1
719,3,700,1,1,0,0,0,0,3,1,27,1
981,0,927,2,2,1,0,0,0,4,4,15,1
669,0,698,1,1,1,0,0,0,1,4,15,1
699,0,698,1,1,1,0,0,0,1,4,15,1
745,0,907,2,1,1,0,0,0,1,4,15,1
829,3,1040,2,2,0,0,0,0,3,1,27,1
560,2,700,1,1,1,1,0,0,3,4,36,1
880,3,900,2,1,1,0,0,0,0,4,23,1
799,1,1100,2,1,0,0,0,0,4,4,27,1
955,3,927,1,1,1,0,0,0,2,4,27,1
35000,1,204,1,1,1,0,0,0,1,4,37,1
570,3,1510,4,4,1,0,0,0,4,4,18,1
1095,2,850,2,1,1,0,0,0,1,4,37,1
1020,3,1152,2,2,1,0,0,0,2,4,27,1
875,0,650,1,1,1,0,0,0,1,4,13,1
1215,3,1390,3,2,1,0,0,0,2,4,27,1
875,0,650,1,1,1,0,0,0,1,4,13,1
2185,2,1019,2,2,0,1,0,0,4,4,37,1
1249,2,820,1,1,1,0,0,0,4,0,37,1
1549,3,1200,2,2,0,1,1,0,4,4,27,1
725,2,800,2,1,0,1,0,0,1,4,34,1
2100,1,2400,3,2,1,0,0,0,4,2,36,1
1595,3,1200,2,2,0,0,1,0,4,4,27,1
1756,3,1220,3,2,1,0,0,0,4,4,20,1
559,3,682,1,1,1,0,0,0,1,4,24,1
2105,3,1040,2,2,1,0,0,0,4,4,19,1
620,3,955,2,1,1,0,0,0,1,4,24,1
890,3,665,1,1,1,0,0,0,4,2,18,1
900,3,762,1,1,1,0,0,0,4,2,18,1
990,3,905,2,1,1,0,0,0,4,2,18,1
680,3,1050,2,2,1,0,0,0,1,4,27,1
1085,3,751,1,1,1,0,0,0,4,0,23,1
1115,3,961,2,2,1,0,0,0,4,2,18,1
1150,3,1026,2,2,1,0,0,0,4,2,18,1
1358,3,1267,3,2,1,0,0,0,4,2,18,1
935,3,675,1,1,0,0,0,0,4,2,23,1
709,2,1042,4,2,0,1,0,1,4,0,37,1
895,2,600,1,1,0,0,0,0,1,4,37,1
1195,0,2,2,2,1,0,0,0,4,1,14,1
1799,3,663,1,1,0,0,0,0,4,4,19,1
1630,3,795,1,1,1,0,0,0,4,4,19,1
1500,2,1000,2,1,1,0,0,0,0,5,34,0
1745,3,987,1,1,1,0,0,0,4,2,20,1
849,3,1428,4,2,1,0,0,0,4,4,18,1
679,3,660,1,1,1,0,0,0,1,4,17,1
975,2,780,2,1,0,0,0,0,1,4,37,1
1669,3,1050,2,1,1,0,0,0,4,4,20,1
850,3,600,1,1,0,0,0,0,2,4,27,0
875,3,852,2,1,1,0,0,0,3,4,18,1
1250,2,950,1,1,1,0,0,1,4,0,34,1
1200,3,883,2,2,1,0,0,0,4,4,27,1
1075,3,1000,2,1,1,0,0,0,4,0,27,1
945,3,960,2,2,1,0,0,0,3,4,18,1
1535,3,1351,3,2,1,0,0,0,4,0,27,1
1,2,1092,3,2,1,0,0,0,3,1,32,1
1395,1,1000,2,2,1,0,0,0,4,4,37,0
850,2,610,1,1,0,0,0,0,1,4,37,1
895,3,950,2,2,1,0,0,0,0,4,29,1
1521,3,719,1,1,0,0,0,0,4,0,20,1
875,3,852,2,1,1,0,0,0,3,4,18,1
1345,3,705,1,1,1,0,0,0,4,4,20,1
975,3,1004,2,2,0,0,0,0,3,4,18,1
1445,3,705,1,1,1,0,0,0,4,4,20,1
919,3,1101,2,2,1,0,0,0,3,4,27,1
1650,3,1128,1,2,1,0,0,0,4,4,20,1
1226,3,1145,2,2,0,0,0,0,4,4,29,1
1195,0,1016,2,2,1,0,0,0,4,1,14,1
2500,1,3100,6,3,0,0,0,0,4,0,23,1
685,3,1516,4,4,0,1,0,1,4,5,27,1
1595,2,1299,3,2,1,0,0,0,4,0,37,1
409,3,1189,4,2,0,1,0,1,4,4,18,1
1520,3,910,2,1,1,0,0,0,4,4,20,1
729,3,763,1,1,0,0,0,0,3,2,17,1
1952,3,1080,3,2,1,0,0,0,4,4,20,1
950,2,756,2,2,0,0,0,1,4,4,37,0
1100,2,1200,2,1,0,0,0,0,3,4,34,0
850,3,945,1,1,1,0,0,0,3,4,27,1
895,2,600,1,1,0,0,0,0,1,4,37,1
965,3,1200,2,2,1,0,0,0,3,4,27,1
815,3,1167,3,2,1,0,0,0,3,4,25,0
1320,2,1029,2,2,0,0,0,0,4,4,37,1
755,3,1024,2,1,1,0,0,0,1,4,25,0
1425,2,1175,2,2,0,0,0,0,4,0,28,1
1610,1,1399,3,2,0,0,0,0,3,0,37,1
745,3,1000,2,2,1,0,0,0,1,4,25,0
760,0,1200,2,1,1,0,0,0,0,4,14,1
715,3,960,2,1,1,0,0,0,1,4,25,0
1425,2,1175,2,2,1,0,0,0,4,0,28,1
575,3,627,1,1,1,0,0,0,1,4,25,1
615,3,641,1,1,1,0,0,0,1,4,25,0
753,0,708,1,1,1,0,0,0,4,4,15,1
720,1,968,2,1,1,0,0,0,4,4,14,1
1800,3,2000,2,1,1,0,0,0,4,2,19,0
755,3,600,1,1,0,0,0,1,4,2,18,1
605,3,572,1,1,1,0,0,0,1,4,25,0
985,3,1094,3,1,0,0,0,0,0,4,29,1
700,3,900,1,1,1,1,0,0,1,4,16,1
813,3,710,1,1,0,0,0,0,4,2,18,1
1400,1,1860,2,2,1,0,0,1,1,0,12,0
720,1,968,2,1,1,0,0,0,4,4,14,1
710,3,641,1,1,1,0,0,0,0,1,23,1
1800,2,900,3,1,1,0,0,0,1,5,34,1
1200,1,1400,2,2,1,0,0,0,4,4,31,1
695,3,700,1,1,1,0,0,0,0,4,16,1
1800,2,900,3,1,1,0,0,0,1,5,34,1
1400,1,900,2,1,1,0,0,0,4,5,18,0
875,1,980,2,2,0,0,0,0,3,4,34,0
1230,3,1236,3,2,0,0,0,0,1,4,16,1
720,3,750,1,1,1,0,0,0,0,4,16,1
1046,3,1090,2,2,0,0,0,0,4,2,18,1
735,3,800,2,1,1,0,0,0,0,4,16,1
735,3,825,2,1,1,0,0,0,0,4,16,1
1250,2,1180,3,1,0,0,0,0,3,4,34,0
619,3,925,2,1,1,0,0,0,1,4,25,1
825,3,850,2,2,1,0,0,0,0,4,16,1
3220,2,1293,2,1,0,0,0,0,4,0,34,1
619,3,925,2,1,1,0,0,0,1,4,25,1
975,1,1450,3,2,1,0,0,0,3,4,27,0
790,3,720,2,1,0,0,0,0,0,4,29,1
799,1,1024,2,1,1,0,0,0,3,1,16,1
1375,1,1258,2,2,0,0,0,0,4,2,37,1
1150,2,955,2,2,0,0,0,0,4,4,37,1
945,2,935,2,1,0,0,0,0,3,1,37,1
675,3,852,2,2,1,0,0,0,1,4,25,1
700,1,800,2,1,1,0,0,0,3,1,15,0
740,3,720,1,1,0,0,0,0,0,4,29,1
1085,3,1085,3,1,1,0,0,0,0,4,16,1
1025,3,750,1,1,1,0,0,0,4,4,22,1
895,3,717,1,1,0,0,0,0,4,2,23,1
1250,1,1400,3,1,0,0,0,0,3,0,37,0
1400,2,1000,1,1,0,0,0,0,4,4,34,0
1155,2,969,2,1,1,0,0,0,4,1,37,1
800,2,1040,3,3,0,0,0,1,4,4,37,0
750,2,1266,4,4,0,0,0,1,4,4,37,0
885,3,667,1,1,1,0,0,0,4,5,22,0
709,2,1042,4,2,0,1,0,1,4,0,37,1
879,2,671,2,1,0,1,0,1,4,0,37,1
695,0,825,3,1,1,0,0,0,3,0,14,0
899,1,1180,3,2,1,0,0,0,4,1,22,1
996,2,1102,3,2,0,0,0,0,4,4,37,1
2495,1,2484,5,3,1,0,0,0,3,0,13,0
1875,3,1300,3,1,0,0,0,0,3,4,19,0
864,2,823,2,1,0,0,0,0,4,4,37,1
750,3,950,1,1,1,1,0,0,0,5,18,1
1610,1,1399,3,2,0,0,0,0,3,0,37,1
1320,2,1029,2,2,0,0,0,0,4,4,37,1
1100,2,1037,2,2,0,0,0,0,4,1,37,1
799,1,864,2,1,1,0,0,0,4,1,22,1
721,2,704,1,1,0,0,0,0,4,4,37,1
2375,3,1800,4,2,0,0,0,0,3,4,19,0
1395,2,1061,2,2,0,0,0,0,4,1,37,1
475,3,400,2,1,0,0,0,0,1,4,16,0
1200,1,2714,4,4,1,1,1,0,4,0,20,1
950,1,1700,3,2,0,0,0,0,3,4,17,0
355,0,900,2,1,0,0,0,1,1,4,14,1
1500,1,1600,3,2,1,0,0,0,0,4,34,0
595,0,900,1,1,0,0,0,1,1,4,14,0
1500,1,1600,3,2,1,0,0,0,0,4,34,0
1500,2,1600,3,2,1,0,0,0,0,4,34,0
750,3,800,2,1,1,0,0,0,3,4,27,1
450,0,200,1,1,0,0,0,1,4,0,14,0
1400,1,980,2,1,1,0,0,0,4,0,26,0
1095,1,1528,3,1,1,0,0,0,3,2,22,0
1595,1,2000,4,2,1,0,0,0,1,2,35,0
500,3,515,3,1,1,0,0,0,2,4,16,0
961,3,975,2,1,1,0,0,0,3,5,27,1
1250,1,900,1,1,0,0,0,0,0,4,10,0
500,3,450,1,1,0,0,0,0,0,2,22,0
745,1,792,2,1,1,0,0,0,3,2,35,1
2750,2,850,2,1,0,0,0,0,1,4,34,0
175,2,300,1,1,1,0,0,1,0,4,28,0
500,2,300,1,1,1,0,0,1,0,4,28,0
1595,1,2000,4,2,1,0,0,0,1,2,35,0
900,3,650,1,1,0,0,0,0,2,4,20,0
867,3,940,2,1,0,0,0,0,0,4,23,1
450,0,300,1,1,1,0,0,1,0,4,10,0
175,0,300,1,1,1,0,0,1,0,4,10,0
1650,1,1200,3,1,0,0,0,0,4,0,37,0
1500,1,1800,3,2,0,0,0,0,4,4,27,1
750,1,900,2,1,1,0,0,0,0,2,26,1
1495,1,1724,3,2,1,1,0,1,1,0,27,1
850,1,1200,3,1,1,0,0,0,3,1,27,0
3850,0,11000,3,2,1,0,0,1,1,2,15,1
549,1,875,1,1,1,0,0,0,1,4,25,1
1725,3,904,1,1,0,0,0,0,2,4,19,1
619,3,945,2,1,1,0,0,0,4,4,25,1
659,3,1150,2,1,1,0,0,0,1,4,25,1
1500,1,1133,3,1,0,0,0,0,4,0,13,0
1050,2,1600,2,1,0,0,0,0,4,4,34,0
900,3,1000,2,1,0,0,0,0,3,0,22,0
900,1,1550,3,2,1,0,0,0,0,0,27,1
800,1,1428,4,2,1,0,0,0,0,4,27,1
590,1,800,2,1,1,0,0,0,3,4,35,1
675,1,1100,2,1,0,1,0,1,4,4,22,0
990,0,1000,2,1,0,0,0,1,0,1,14,0
990,0,1100,2,1,0,0,0,1,0,0,14,0
650,0,1000,2,1,0,0,0,1,0,0,14,0
1875,3,985,2,2,1,0,0,0,4,4,19,1
2600,3,1576,4,2,1,0,0,0,4,4,19,1
550,1,1800,4,2,0,0,0,1,4,4,34,1
650,1,900,2,2,0,0,0,0,3,4,27,0
0,2,850,2,1,0,0,0,0,0,4,34,0
2500,2,1250,3,2,0,0,1,0,2,4,34,0
0,2,850,2,1,0,0,0,0,0,4,34,0
900,1,740,2,1,0,0,0,0,4,2,23,0
995,1,1050,3,1,0,0,0,0,1,0,12,1
1150,2,765,1,1,0,1,0,0,4,4,31,1
875,1,1200,3,1,1,0,0,0,4,4,14,0
1149,2,633,1,1,1,0,0,0,0,4,30,1
875,2,1200,3,1,0,0,0,0,1,4,34,0
600,1,1800,3,2,0,0,0,0,4,0,26,0
1500,1,2100,4,2,0,0,0,0,3,4,27,0
595,1,700,1,1,0,0,0,0,4,4,12,0
850,2,1100,2,1,0,0,0,0,4,4,34,0
725,2,1100,1,1,0,0,0,0,0,4,34,0
775,1,1200,2,1,0,0,0,0,3,1,35,0
899,1,1180,3,2,1,0,0,0,4,1,22,1
859,3,600,1,1,1,0,0,0,1,1,22,1
925,0,1280,2,2,1,0,0,0,4,0,14,1
799,1,864,2,1,1,0,0,0,4,1,22,1
1495,0,1100,2,1,0,0,0,1,4,4,13,0
1200,1,1600,3,2,1,0,0,0,0,1,18,0
560,2,700,1,1,1,1,0,0,1,4,36,1
2025,1,1006,2,2,1,0,0,0,4,4,30,1
675,1,250,1,1,0,0,0,1,2,4,32,0
1890,2,805,1,1,1,0,0,0,1,4,34,1
1860,2,1012,2,1,1,0,0,0,4,4,30,1
2115,2,750,1,1,1,0,0,0,1,4,34,1
2115,2,750,1,1,1,0,0,0,1,4,34,1
200,2,1000,1,1,1,0,0,1,2,4,35,0
960,1,1325,3,1,0,0,0,0,4,4,27,1
1890,2,805,1,1,1,0,0,0,1,4,34,1
560,2,700,1,1,1,1,0,0,1,4,36,1
1500,3,1600,3,1,0,0,0,0,0,5,19,0
500,1,950,2,1,1,1,1,1,4,0,13,1
1495,1,1000,2,3,0,0,0,1,4,0,27,1
895,2,600,1,1,0,0,0,0,1,4,37,1
1275,1,20000,3,2,0,0,0,0,4,1,22,1
699,3,600,1,1,1,0,0,0,3,4,17,1
1900,2,1100,2,1,0,0,0,0,4,5,31,0
1325,1,1500,3,1,1,0,0,0,0,4,34,1
1525,3,962,1,1,1,0,0,0,4,4,19,1
900,3,1400,2,1,0,0,0,1,0,4,23,1
1100,3,900,1,1,0,0,0,0,4,4,19,0
1155,2,969,2,1,0,0,0,0,4,1,37,1
1000,1,1800,4,2,0,1,0,0,3,0,26,0
0,1,820,2,1,1,1,0,0,4,1,12,1
1175,3,524,1,1,0,1,0,0,4,0,23,1
1350,1,1849,3,2,1,0,0,0,1,0,14,0
